,,0,1,2,3,4,5,6,7,8,9
wm_70_0,2,2396.2957533886374,270.6065164540172,0.0,1009.2754420992496,165.11678688769396,1597.0937375213089,1148.5319548285127,282.4393379457027,650.801149367485,19.61725064210274,995.0083354572316,1404.7347913515066,1938.6706468798197,574.3303197457318,1206.2587449264097,1292.0070705214698,481.7305063762225,529.6875376552567,2215.5905659724244,295.9060941839244,1761.2678733724968,1137.5006996101301,1632.056590833157,670.6774366089137,871.3624598133129,812.1947105774766,59.40088745803853,470.9277896169408,58.44578012082796,1513.661907301421,182.2669543230041,2697.054515788427,1909.1450535236663,1350.733046887694,390.31100033322787,2471.293127814122,1710.266173591895,1963.8427903425004,1067.4574664272282,1904.4252033512555,2361.720994708769,667.4879777810554,514.5122954092922,3301.8261550349425,955.0967775702113,871.5117702891464,1957.5324151985515,960.3819040807805,140.94248850508845,2829.5969659384245,1335.6021035485305,1184.725919092234,2066.398340050045,1323.0412802999558,310.02558850961805,512.1779255564194,149.50562495481552,728.6557517217914,1442.6320415151379,556.2851562054265,390.2100374219971,1824.5738358354588,206.75717822684493,239.33491365222346,493.7703565564501,448.5337783091944,1086.639416250856,312.17188391355035,1638.3589938232767,1897.6422658249955
wm_70_0,3,1889.8145398710956,432.8620455242858,1009.2754420992496,0.0,471.22559671753834,1143.0044850216882,2379.276072404691,241.5163357665993,297.7544861053048,954.2723041775901,708.8359999992697,1281.7831710443402,1591.8552220115987,347.58260342325445,347.37545921267366,22.15151885112367,96.46112905001236,732.8348607800745,832.2183664708656,212.6641088688673,188.18387617897636,263.77779831877126,81.42676307550954,995.9483709217393,845.7308401909092,1532.9864502407706,630.6196258282753,139.97981684316977,765.3808725238023,415.24995805945076,1280.9462104307563,1968.4626987711613,1339.8909604566525,28.622140152377117,1344.3067811742585,941.9375268124431,534.4115597392189,294.80442647848093,127.09883446127523,523.0693321246064,602.6605931215843,709.4357187974424,579.4722539579764,2239.7333539913643,49.20596374451546,1236.1263798810899,173.78483184058155,1244.5872628974341,1238.1998217707423,1915.8501104544505,800.428428334299,1872.562105926068,315.5066621101618,21.614504207297216,923.9029972841436,823.0678890501341,395.09618765797006,644.5561480089641,415.56010414652604,349.4397451029656,202.99027196175183,192.83663261179439,877.9467307617429,299.3594632693367,1757.9549467440515,1857.2051449854653,846.5740771788119,295.53559874411064,2127.2778430477624,169.647984484824
wm_70_0,4,1475.1295580074852,266.53804545379853,165.11678688769396,471.22559671753834,0.0,825.9034560896332,950.5361594349663,121.42556697439953,160.81490780832604,102.96517520426808,394.50768738796813,744.8096134432545,1128.4212528196492,126.07910966013424,479.1537529914859,633.0261057840268,162.35171097379776,163.20549851674406,1178.3915142642088,86.97021406367834,890.1844209023807,436.39560085906436,866.6073875469364,289.90179584875557,354.4469234814643,509.3694098176708,26.926773789099965,102.57444672276779,40.09494959513398,679.0567205912474,203.1676152188287,1680.215833846583,1054.9503703218395,676.3718695779869,278.4009328911474,1365.7610327229543,814.219678718882,1017.3762759748466,406.86014370883197,948.0224545319966,1281.3369516014866,223.02142564631515,126.88121388194195,2127.3896637395524,363.94682220354446,449.991459368574,1084.117504378538,496.62343755247593,182.71702002815172,1753.5131476032361,606.2929647750859,793.2218543438926,1095.1392405664124,674.242449696637,122.28825521604318,175.64274584524023,77.91674600886527,241.2744609693919,632.1726440249369,117.76740218530709,60.601743388702,941.151790561388,79.63937553985551,126.24006194018216,462.2452891808758,488.64877330691934,471.003081367043,26.216411417673246,1104.510337270944,1024.8928709096149
wm_70_0,5,102.4077073601614,1883.2050328557762,1597.0937375213089,1143.0044850216882,825.9034560896332,0.0,704.2476465512174,1316.7815309125517,357.33651719132945,1283.6617113644274,80.78365849627228,27.259050820654295,37.096481621181454,361.1164936801499,241.45003769176188,1085.9963162171573,1074.3254419410873,288.10449375407075,233.4325484568841,1133.6206946236682,802.9170726587864,317.82468080211345,1179.1844558961513,233.37003626910703,110.1345889286048,362.38733998302746,1113.8935788105186,763.3194152369867,1045.5110242278274,254.87151167880347,967.1250045097412,150.62076670248854,14.068360021236366,1120.9586367080212,658.1129761571333,295.88142543084575,222.96422996982506,726.0837863084065,518.1662121715713,324.31221842983484,545.7633952835076,199.85958018665056,307.73167954990964,306.449323309135,718.0769419767299,190.39893995753712,1201.8285660503443,149.81845628667168,1031.646049628739,175.2111820071152,30.460533040829784,324.9244158530212,787.910384347762,1200.0729842575147,544.5851593003841,310.7653748538362,1339.6297012783043,174.6203828940153,232.03085644280648,371.5058644712018,730.1675663800338,864.1803151587148,686.1969722762814,1410.646044877313,848.0571514451993,1014.1365616918426,49.810278532959074,696.9213443418585,268.9905378450626,1088.549242647483
wm_70_0,6,829.1929942193548,2161.8809247221147,1148.5319548285127,2379.276072404691,950.5361594349663,704.2476465512174,0.0,1751.182315733725,1016.8251203493542,888.4103615887586,662.9258749108753,454.4568861177062,639.5092180850601,914.8227210016371,1313.3482503412642,2534.9156423770423,1789.9636442914702,472.0503141285067,1722.6136855471602,1598.0058635032628,2487.8037195184506,1407.1238233535169,2861.0657192925523,306.23835894258315,473.6557377078437,95.49865971419015,1023.7279607168825,1422.6932118702966,836.732443141836,1522.8273678945293,415.7272788313225,1059.851995638286,807.5413894950075,2613.948373714601,214.22035620605016,1904.0990390622017,1550.014776503268,2484.310834641605,1673.3361919062654,1824.6962972226493,2362.6294787846155,514.842446326558,611.3610996919153,1487.381203012311,1853.7188167788868,221.66787589528667,3073.982258868534,245.91398025523895,484.87315378552364,1239.831933617513,813.6697013526855,73.12279054813946,2615.0570089393786,2678.7515665398755,391.4430912669728,403.56073993989224,1533.214431821421,594.9717205528909,1440.3274787768287,909.0506908700592,1267.7533630754538,2599.3254142535816,491.7586475717361,1762.8403289652579,140.80609341103965,189.7141502576355,588.4489917397777,1089.588216169157,171.46731461640653,2911.149459392562
wm_70_0,7,2150.05686029809,53.75575644660478,282.4393379457027,241.5163357665993,121.42556697439953,1316.7815309125517,1751.182315733725,0.0,308.5179885977593,289.20239041244577,749.8204301152192,1298.6078151196896,1749.755286817221,298.81010018899684,629.1617835507834,402.7164286619526,38.02122803913778,509.48458309037534,1424.9276864816065,6.898081684745296,763.789193592026,538.1705868650325,600.7186148141504,740.4749420505368,765.0675834868491,1115.6282575968592,134.87973113885215,87.09372567478923,219.97072134081887,823.1468604855313,592.8687679441651,2343.77778229786,1588.8836696078333,432.94091057179907,764.0080724908104,1612.8174066448673,995.5062671766627,935.9769353392742,403.7901648975869,1077.5194755029574,1334.7703518403885,573.581385253805,409.8480682948442,2794.323885320317,282.6177851443123,987.1308368673656,817.3683302791723,1040.790486463314,540.8549694190017,2377.5426945232,980.4525108984927,1506.957406176951,994.2137816483541,407.46349820628086,486.9084415242922,551.5624433864799,20.965913539893084,568.7072022639254,789.5618662244185,289.8156850829575,86.42595110389951,792.8111552509622,394.5290968283277,3.477796428977095,1041.7336197306686,1061.74873115815,879.9652196044846,104.48054258305444,1891.1119069041374,795.2181017921969
wm_70_0,8,842.3341143143149,616.2163373916428,650.801149367485,297.7544861053048,160.81490780832604,357.33651719132945,1016.8251203493542,308.5179885977593,0.0,501.98917578538726,106.08168172923355,379.81016757863074,609.5239931888041,3.9811908264181284,85.13044304466774,340.78084400627466,194.09783343600822,105.55800648608516,470.8218188045189,223.18540092675067,380.0044961131838,72.3385421739584,473.0036091098849,208.6555314194516,143.0868386057762,490.45736140170857,319.3129487177949,76.22634463281786,339.7706008068195,179.9438288886584,522.1919395427954,954.4519351139747,500.8777996202858,370.21567150841753,458.13773778729274,590.9983751821272,251.32612872987264,429.00181881197454,92.21085345680757,330.5657980822969,549.0216175243926,88.35277152219123,54.251852212726405,1246.458338206845,124.70653690868623,320.77903093203946,584.503443181623,325.263263947333,525.1436690726063,973.155157788645,189.57093998359437,677.3272608766435,484.19177622543754,395.3430241892204,238.59851763887454,144.70643128978824,346.97365933749677,66.55550741959509,155.56761909128213,5.296294860095583,68.54159958911886,420.85799482613055,260.0709519415425,360.540943627674,712.3701108124071,809.7536351316361,162.79004197349025,72.24669861279031,842.0705969944495,522.5366430887059
wm_70_0,9,1994.7803032827942,341.23313361620546,19.61725064210274,954.2723041775901,102.96517520426808,1283.6617113644274,888.4103615887586,289.20239041244577,501.98917578538726,0.0,761.1582173042211,1100.8709085103533,1579.221113441339,428.70829416693664,998.9132909937857,1207.6483609814798,450.64352381220095,355.4957216622398,1905.5464474694213,279.40526961249503,1596.0680673165082,949.9910232599091,1531.6549382781513,463.8303704377798,642.4515833501789,580.8407377783485,33.399545298244135,397.44474097880504,15.77930760877666,1281.726860108149,90.50576042860084,2275.3604012550404,1563.4084437820152,1266.2888423528786,239.30613160020553,2144.421071642545,1452.9292396262333,1767.6563304453348,919.1568879882738,1646.8360953500326,2095.1348399957665,473.0602989392837,352.86244076594943,2840.7139022178426,845.6357430654765,630.509394089885,1831.0132018642366,707.1024519572796,63.10393494745716,2404.49424056494,1065.0348870195392,901.6666786857327,1869.6196022612978,1251.3669635108597,174.34248654958301,337.00822031949065,160.07012440064057,530.2185918132643,1212.8727487149013,413.23032279145593,314.63513308784695,1662.4987539535084,99.78045861467908,258.17044081253306,336.13650998404853,310.17625305712545,834.0911749170943,232.58939577554824,1300.171626837239,1760.9177231244987
wm_70_0,10,360.8407879036266,1185.9842155254507,995.0083354572316,708.8359999992697,394.50768738796813,80.78365849627228,662.9258749108753,749.8204301152192,106.08168172923355,761.1582173042211,0.0,85.87361671823015,209.5015814666731,102.33034359193434,112.40368566962451,713.1783729088773,586.5413591463778,82.99542616928227,315.6011995826993,613.8302371048286,595.3934057053599,149.00796284227278,841.1157923967996,92.8720863151748,17.11620886468426,267.6969652098784,607.4391986627742,360.3391999069081,571.3823663984392,177.40278140089433,588.2976756616808,451.604821805249,160.8515890969593,748.7737781368509,399.73590829151277,413.1890352501783,197.27686038321457,581.7390505549424,271.0651398772503,300.945473554428,543.8278439975725,36.87906393253128,78.6127903849233,689.669065755144,392.5427598916952,118.26005766720547,918.3545874300526,103.08546654508882,624.8247222524828,484.68575993526946,25.733566057609053,334.5342766907424,645.4793433659429,802.0179194199201,258.3883123332571,106.67268490034058,762.4934613167791,20.81751983488131,149.55590711530877,107.37997527787729,330.1270257281027,650.888565886105,341.74913067426945,818.5093926440898,600.2776971361388,726.3062282367285,6.232594508095293,303.43715175186026,391.25045596813203,825.1121598267621
wm_70_0,11,131.9483035487666,1835.830216644578,1404.7347913515066,1281.7831710443402,744.8096134432545,27.259050820654295,454.4568861177062,1298.6078151196896,379.81016757863074,1100.8709085103533,85.87361671823015,0.0,43.09457403134837,362.7627682047712,343.98555481363735,1266.0770790525642,1110.7998462332691,215.96932555457454,415.9036984437363,1120.7990567189404,1027.6387036838182,424.28845204472555,1404.910409513537,138.47685995676989,72.13970197681267,199.74258847241404,991.2402290992466,787.6284084651757,899.0048176995758,395.5479157730089,751.6950970131727,215.7209305453586,58.164453633876626,1309.747045570773,462.4683140684058,501.4630060875875,374.69312545233583,964.5355756770746,638.6153311313476,510.29126994109595,794.067726200642,153.12248921295298,259.5592606213222,424.2741519671323,835.6246688599272,86.44190316169917,1464.5143708594537,58.370452569826824,817.4735699307794,270.93732322589454,74.38224935855806,163.98601900673745,1039.9683275944017,1386.3480176145981,406.78023769923203,220.59177476638513,1273.9566205324281,148.6086524838309,360.9703106183232,370.02143881175556,730.3556700444848,1098.911733561596,540.9386193291241,1376.5234101148114,600.2007393781184,743.5987191262551,45.84132120004828,668.3698784552411,137.1828322356177,1341.1899391260242
wm_70_0,12,24.24156701022472,2382.6011780918057,1938.6706468798197,1591.8552220115987,1128.4212528196492,37.096481621181454,639.5092180850601,1749.755286817221,609.5239931888041,1579.221113441339,209.5015814666731,43.09457403134837,0.0,604.565285884036,465.9349729771372,1521.6693544003665,1491.1764846805952,447.78077038566516,371.63140001807903,1539.1086301295743,1159.288586923146,571.0309871777198,1622.0182840513612,335.6222695724703,218.57654440823626,390.00249524996826,1438.4296682847507,1116.4364453019962,1333.1234381591676,470.52443186796535,1146.7996157482728,67.85891655863884,18.851946224912265,1561.9386459859602,771.6240358574432,426.17404451149287,411.8474609666591,1049.9543131776813,832.0176526992378,534.181000902066,782.5093723815758,348.53918144901513,498.93813516853305,204.29022876624308,1081.5725303734273,241.7641821459249,1633.0711469560392,192.70690175971964,1230.5464843819732,106.9976654132611,134.71135888764593,285.1085175903518,1119.4657155348452,1656.4045809246788,714.3960849255354,457.9179217820074,1748.072375583175,330.8895434281513,443.2600985953262,616.4066196394904,1065.4990807490672,1230.9218708190822,889.3953007698989,1849.684348734771,920.2867943443055,1097.782813280842,148.12019532715766,1009.0546289798372,174.28012855556696,1500.0202230072011
wm_70_0,13,845.8992408407162,596.0806642400703,574.3303197457318,347.58260342325445,126.07910966013424,361.1164936801499,914.8227210016371,298.81010018899684,3.9811908264181284,428.70829416693664,102.33034359193434,362.7627682047712,604.565285884036,0.0,119.146241777463,406.1135397172244,204.9168392613325,72.87587755897302,534.2764848126409,215.24553075484243,461.48659246246064,108.1093626612288,555.6744677653176,166.82511894394628,122.84344237182528,422.2930368885984,269.0578587608125,81.84606148204054,280.14471503356515,228.3087265761557,435.477146953849,971.4290688984299,510.7263128314552,438.89279793727155,378.2903890398113,663.1235903408091,303.62266005722864,515.3751126181701,133.8406961432612,396.0181637481784,638.3079642620837,65.17788195147776,30.931650630444807,1283.203941923716,165.70291312851836,275.0430591073673,681.0507124339508,284.1811579028011,439.0844945169702,1001.8566005487696,200.28386514086978,609.1778513020191,575.7852350386624,463.2127371121917,181.1631287319388,105.08179419288078,319.0635498416682,51.29365041798736,199.45012312886794,0.14409407326487794,64.8681164016161,506.2245836065801,200.12763871619717,344.85504518528836,612.3807947316839,701.2889297810075,155.32657104803783,57.481774546816226,784.4301598087814,615.0981152773498
wm_70_0,14,619.2410037937944,1049.316013750121,1206.2587449264097,347.37545921267366,479.1537529914859,241.45003769176188,1313.3482503412642,629.1617835507834,85.13044304466774,998.9132909937857,112.40368566962451,343.98555481363735,465.9349729771372,119.146241777463,0.0,303.56367582958313,401.01737773691383,279.8970213263409,163.27819416450228,509.52714690909454,190.7580920709235,5.750377899810287,359.2412394512351,373.0061985482514,209.57454002207828,711.1926502680749,732.8624446991615,248.26635441846878,763.6514735643725,17.605496605349945,974.8120613652958,662.6296285750265,325.5023545787681,321.91984285814084,815.6442126988957,234.388471776783,44.9670897012318,185.74420082640182,54.43309614944628,80.73021123009102,209.9583889679401,206.70504363570453,213.23726729162266,841.4792681999025,136.58993484417783,456.1009174781924,393.21227039621965,430.27391404524656,992.669265251935,638.6865264633886,103.4496816220799,834.6691314657737,223.0798776776116,365.34099993399224,541.3365063408164,340.62754608651306,732.0007073740787,154.03108281927885,10.602681574006043,127.44880934081782,268.5121937567767,222.693713296505,606.2064585705996,715.5901676299459,1127.8462499381053,1276.655215909037,158.38528985278685,303.70138684578063,897.3920343079635,331.8212557475214
wm_70_0,15,1779.4633240463722,650.760942138011,1292.0070705214698,22.15151885112367,633.0261057840268,1085.9963162171573,2534.9156423770423,402.7164286619526,340.78084400627466,1207.6483609814798,713.1783729088773,1266.0770790525642,1521.6693544003665,406.1135397172244,303.56367582958313,0.0,199.62594728333332,822.8214949217645,675.6532061664843,356.6681981662925,89.23788999462754,229.07218600801306,19.967095076553566,1081.6024774340865,881.1700023448745,1648.5426831950183,840.8913002041611,226.1477143517525,981.4489315705872,332.0089143905084,1513.2096752170223,1822.9676058805073,1252.850660867054,0.7231059515215595,1528.7514911712628,760.3460441029085,428.98633957822426,168.6348631502141,106.32339695518735,395.08667397426143,428.6039985414866,770.8932077534675,661.1635009822305,2036.5383900502322,53.191722496316444,1307.6052203945187,72.76918709110373,1300.6548665545708,1477.8361434641847,1748.310750493649,757.7506682016451,1956.5656190819127,180.08629813516225,2.8768988969254097,1079.5238084351608,924.2809707098361,589.6116138603113,690.0933865768309,341.2790022091378,411.5301951455201,303.7084763985168,89.180868395039,1055.3421367132382,478.1009833716683,1972.6583147483384,2098.0953921879054,845.8368188193942,412.6983005977545,2159.7707333704357,69.19723047160166
wm_70_0,16,1839.3352564655002,165.24659990025535,481.7305063762225,96.46112905001236,162.35171097379776,1074.3254419410873,1789.9636442914702,38.02122803913778,194.09783343600822,450.64352381220095,586.5413591463778,1110.7998462332691,1491.1764846805952,204.9168392613325,401.01737773691383,199.62594728333332,0.0,458.30727040286547,1049.9360700582267,22.755978328705176,461.016471387072,321.53308657893456,345.8302503346076,684.5324861411773,643.0029014330969,1100.2109957092973,239.17798049813865,27.758724754713988,332.4887310685494,543.3046787384826,728.4305924483156,1986.9240631345865,1307.4657792979606,222.2076237651405,837.7714387939724,1205.0497674060634,686.9307665331029,597.9381059530818,204.48441597219932,738.9454896046137,935.183202790319,485.07270631106365,347.2528063957363,2361.9217940957788,115.06264545869199,913.376147545001,510.660329183358,946.9107963508828,685.7987456404446,1991.4695866095462,755.748840200281,1451.1485779298762,643.8875207136625,208.5265759453113,521.861610811242,515.348581899155,103.18744052330135,459.14374422353967,521.5718160818693,200.57887391774273,46.50988775950965,483.67792533268954,457.5697591112564,64.46388491441563,1155.9500408514218,1210.210132778582,710.5006277755249,86.5616435034147,1768.4678671282281,489.5734304377212
wm_70_0,17,679.0381307630637,832.1739381289556,529.6875376552567,732.8348607800745,163.20549851674406,288.10449375407075,472.0503141285067,509.48458309037534,105.55800648608516,355.4957216622398,82.99542616928227,215.96932555457454,447.78077038566516,72.87587755897302,279.8970213263409,822.8214949217645,458.30727040286547,0.0,705.1796489487987,408.48255042372267,857.8974154184505,296.8677714784544,1025.2761063506105,22.632715017691186,42.30107599388003,146.17095008749203,281.84200189926827,269.5417425524697,237.59587231449137,420.89265661605975,232.00217413952294,837.2833126491244,428.0534412474083,868.9801383945492,139.9343242063885,851.183107265434,485.2260958020654,898.7746011505972,387.58664904209843,630.3402904460856,959.1234525999406,9.230592755069068,9.000486338013033,1187.0642510202968,457.897911250118,79.06559616134176,1178.9687837891624,93.98696696363318,252.94721631372548,911.3320515538092,200.44372094308667,278.53402592020683,979.5836191330419,903.5285539134488,49.24501186537574,3.2127930037929286,460.4418379315675,22.983420257932455,376.27808964045005,71.013763189071,212.92736296718587,921.5786956103074,88.41231665846061,544.197304202372,285.90553579748536,361.0279166843128,101.3027396639548,156.6398962461067,437.9159456470993,1086.1903714951816
wm_70_0,18,400.8547487246106,2026.5818156580754,2215.5905659724244,832.2183664708656,1178.3915142642088,233.4325484568841,1722.6136855471602,1424.9276864816065,470.8218188045189,1905.5464474694213,315.6011995826993,415.9036984437363,371.63140001807903,534.2764848126409,163.27819416450228,675.6532061664843,1049.9360700582267,705.1796489487987,0.0,1244.7364118288915,325.02270157624463,211.72980422880272,645.4408070358635,745.1263026531569,469.7525813791233,1096.715279510408,1561.1669479332797,809.882205220639,1577.698460771079,82.70809773788201,1745.4415369864407,359.1973401831862,223.50226265628658,684.6483860081122,1425.5856156597536,7.070074390119055,38.46914088527467,232.40587264508036,338.27649013581106,37.61087229324058,80.03982900000071,557.4949444800483,642.9268332597334,389.52059161229425,515.1870650308596,757.1126124178422,578.8709163622511,689.1412655016675,1794.8480964020184,294.9924477979895,179.1113254728084,1096.3184714712647,254.0315340169185,760.8635139867823,1126.6146104266675,782.5750416304599,1586.7041619471597,473.5544666781888,93.18783689551186,551.9333326835769,850.5606152486068,353.80715120070965,1267.1015071608354,1556.6355822263217,1777.0552205280765,1995.2338901628914,326.9643064208634,906.5174132290337,998.2402973286967,503.950598407377
wm_70_0,19,1914.549242868071,98.4374812260753,295.9060941839244,212.6641088688673,86.97021406367834,1133.6206946236682,1598.0058635032628,6.898081684745296,223.18540092675067,279.40526961249503,613.8302371048286,1120.7990567189404,1539.1086301295743,215.24553075484243,509.52714690909454,356.6681981662925,22.755978328705176,408.48255042372267,1244.7364118288915,0.0,669.9601581018104,430.35143257838865,545.4147583100017,619.9210104079694,631.7482309054619,980.0891528738917,121.65787701914255,46.5514072475056,196.6954881714541,689.1298731443883,539.9850197760015,2096.4939795762057,1386.62317159582,386.89547051214225,676.0289827277753,1422.765123644901,846.4572825754818,823.8125470855986,319.3648044996946,928.5314637496075,1180.8178166635732,460.7066020918209,316.44909045224506,2523.932756057197,221.2625679013036,846.2176160991727,746.7665574944725,892.6562260384624,496.2552193718808,2128.4212198892865,822.875075393564,1340.6928240696436,881.781088717057,368.9935905728862,408.393429573541,449.8680466763349,29.831298275886276,453.576604707935,656.7659832485584,207.7578968761158,44.49162644725858,700.9012289829178,333.03258517002183,17.454114189511834,949.4924960110893,980.8266886963534,732.8042289607957,59.98697801088665,1692.2559933989296,718.4879657274013
wm_70_0,20,1324.0623895447502,1149.9307767418213,1761.2678733724968,188.18387617897636,890.1844209023807,802.9170726587864,2487.8037195184506,763.789193592026,380.0044961131838,1596.0680673165082,595.3934057053599,1027.6387036838182,1159.288586923146,461.48659246246064,190.7580920709235,89.23788999462754,461.016471387072,857.8974154184505,325.02270157624463,669.9601581018104,0.0,152.95050721879502,56.21543072182194,1064.0678254921597,793.5663275710675,1615.728866184738,1188.175762303954,410.9322026553859,1307.7301583258015,153.18374903342126,1776.9735256667059,1311.3547924543172,898.9299028014212,85.63557713458275,1667.89671456248,365.9637340078155,195.50132324890777,12.601487631565714,99.74307476045446,144.75180508771166,131.00934967982144,754.4997065291675,709.1748321887461,1423.1137244332604,123.50032727583324,1228.0028904095009,40.59173494768164,1191.21126080233,1768.0646361145634,1215.4431464187621,550.0405662598764,1822.4230508208125,16.40255209396308,113.81422015996938,1220.8269226351904,966.0719807593696,980.762428866568,656.00606128796,172.28961714914516,473.38918646669686,495.94782618448437,1.2361734272072613,1256.0098603525705,870.2603506310362,2123.855987977214,2297.599553183433,696.0301847850917,610.8745044184999,1904.5461932096352,21.978940254096585
wm_70_0,21,743.3729447126112,928.3262380052818,1137.5006996101301,263.77779831877126,436.39560085906436,317.82468080211345,1407.1238233535169,538.1705868650325,72.3385421739584,949.9910232599091,149.00796284227278,424.28845204472555,571.0309871777198,108.1093626612288,5.750377899810287,229.07218600801306,321.53308657893456,296.8677714784544,211.72980422880272,430.35143257838865,152.95050721879502,0.0,285.8505986575047,411.64686340981325,250.71644340659458,774.607588188511,677.327833266086,193.99639010050538,721.2315467655333,30.388273351248383,970.8013556851092,791.8168400072312,416.7043653850223,246.0124302499428,840.6887704224206,288.1551859633056,69.77632753620125,162.56556343754457,24.904475984960595,99.92417216314037,223.60057801264324,230.46918028717337,219.3283235426022,983.3534943885797,86.32156087292121,514.9310840473961,327.8874957933494,493.7127342916732,980.8381574149014,764.5923230618992,153.59839694840133,926.056105167836,197.93947466811514,282.8765958053091,548.2916967145701,361.1627133299167,646.910499485744,176.50523573753983,24.16782546826383,115.53474671706984,219.43715456113515,181.49698909685915,598.7246259656066,620.679946328651,1165.2839253238255,1307.3676032546437,206.7303688063978,261.6440953487819,1014.0152049670955,273.7613408823653
wm_70_0,22,1851.9882728039415,885.7742763364346,1632.056590833157,81.42676307550954,866.6073875469364,1179.1844558961513,2861.0657192925523,600.7186148141504,473.0036091098849,1531.6549382781513,841.1157923967996,1404.910409513537,1622.0182840513612,555.6744677653176,359.2412394512351,19.967095076553566,345.8302503346076,1025.2761063506105,645.4408070358635,545.4147583100017,56.21543072182194,285.8505986575047,0.0,1295.2729062455915,1044.6192957699363,1911.1535710542653,1115.4397994776666,373.0135069633265,1271.5086575079754,351.92568420596666,1847.8885703673313,1862.7394509546493,1325.6649426641031,13.708299117490872,1834.9372857734652,708.0529046185453,434.6315279641693,118.00503032402176,160.30328881945437,373.2876375530014,355.03841231132714,948.7087573604604,847.137171453492,2025.7151900821887,117.79859991965883,1521.2192586773192,17.65899774523223,1501.6395424766833,1814.4871253068766,1762.8615986121408,846.78105720567,2206.7535855525,118.44877660477792,20.6031969016552,1342.7313185868622,1140.952005414084,826.4126795449334,850.4770807211493,371.0472960561605,564.1438359741078,469.416665546132,48.821745116219745,1330.6497537984646,691.4396944729034,2319.180764438945,2466.8791468460267,977.019758266435,600.5327829790416,2374.8721276805986,19.93760601943394
wm_70_0,23,539.6881085355631,1108.2964052091556,670.6774366089137,995.9483709217393,289.90179584875557,233.37003626910703,306.23835894258315,740.4749420505368,208.6555314194516,463.8303704377798,92.8720863151748,138.47685995676989,335.6222695724703,166.82511894394628,373.0061985482514,1081.6024774340865,684.5324861411773,22.632715017691186,745.1263026531569,619.9210104079694,1064.0678254921597,411.64686340981325,1295.2729062455915,0.0,31.633354841658544,59.73643395576739,419.35007574677707,447.23164238018785,344.79838433774887,512.4592985021893,250.71811917688143,699.1756377370165,351.70576661751784,1132.8039669929024,112.48340445143339,888.3130788167637,558.5102914257336,1082.7888794532923,548.8623776924927,723.5418062666937,1080.2364616207437,27.06766471639356,57.97974534494949,1041.5287969201058,655.3682431612376,17.765457207268334,1445.2366498116803,28.070085277340258,285.99022929947796,787.9278070923622,197.34959513148462,142.64599084165948,1171.029985766298,1178.3345939654298,70.79711445919067,14.271800436608668,667.178593809479,49.1089535093969,463.0583432949437,165.6251979184347,374.3756550936353,1136.691319855132,133.590455076789,777.5796444869378,221.2479555205813,301.82890062722714,87.59922574234433,297.25799911989895,265.3790794707002,1336.5854180615906
wm_70_0,24,385.872267726548,1182.2556377045705,871.3624598133129,845.7308401909092,354.4469234814643,110.1345889286048,473.6557377078437,765.0675834868491,143.0868386057762,642.4515833501789,17.11620886468426,72.13970197681267,218.57654440823626,122.84344237182528,209.57454002207828,881.1700023448745,643.0029014330969,42.30107599388003,469.7525813791233,631.7482309054619,793.5663275710675,250.71644340659458,1044.6192957699363,31.633354841658544,0.0,150.3736869854539,536.5494916273127,404.0771829960086,480.18613877084294,303.4662318013964,438.35936374894624,503.7652820977461,201.45922837192614,923.7476704162794,261.5393158559276,584.712436134878,330.43667207721757,788.7673080991198,386.73521915776126,461.57479073838965,753.847454500082,15.154699714834432,58.02525094953604,781.3907717205234,508.59635260317583,47.36230088742065,1149.6961673081487,41.36945208902719,476.8677035008608,561.1867778459441,71.45001172416463,214.97006252723185,863.3857248711969,975.8663934046568,167.68026642149613,51.43349328517983,739.8859218494439,15.446117953049818,266.3519114073661,125.55981836772868,354.36096952912493,857.3129264802344,247.06385095454507,821.7998719114859,419.7162241742898,528.8879858619977,14.773054558144038,304.32661476206306,291.2154243974471,1047.6795467050276
wm_70_0,25,586.5606791950197,1504.0884590987885,812.1947105774766,1532.9864502407706,509.3694098176708,362.38733998302746,95.49865971419015,1115.6282575968592,490.45736140170857,580.8407377783485,267.6969652098784,199.74258847241404,390.00249524996826,422.2930368885984,711.1926502680749,1648.5426831950183,1100.2109957092973,146.17095008749203,1096.715279510408,980.0891528738917,1615.728866184738,774.607588188511,1911.1535710542653,59.73643395576739,150.3736869854539,0.0,615.1371030406962,804.6333364582141,490.7339851055277,880.7007175067622,251.69496682663654,776.7311698072813,473.2021741260455,1711.9637306441673,83.99599522123606,1256.243948990487,917.748145034666,1623.8168298523458,969.5824509982317,1130.9248832282337,1566.954815255371,166.87697458938752,227.52859789004856,1155.3722441013072,1109.631422156845,31.593763969331555,2088.0228135111884,47.672897274124715,302.23706926214993,905.4490801488198,391.4518612369,35.20894203383419,1730.7070886371262,1766.3196306691568,138.87684363652696,111.37706559313642,978.9076786384562,214.31377505259013,816.826140250761,419.1580269043515,695.6712774949924,1705.5228829448688,218.961238423394,1141.9001890325517,112.56962306535468,179.7876887233937,231.50366789290072,574.0654695073151,145.66997595045302,1955.288818199811
